query,page,clicks,impressions,ctr,position
calculadora w,https://districomp.com.uy/p/calculadora-cientifica-casio-fx-95ms-2-w/724/724,0,1,0.0,11.0
calculadora.cientifica casio,https://districomp.com.uy/p/calculadora-cientifica-casio-fx-82ms/723/723,0,1,0.0,7.0
calculadora.financiera,https://districomp.com.uy/p/calculadora-financiera-casio-fc-100v-/5508/5504,0,1,0.0,7.0
calculadoras,https://districomp.com.uy/papeleria-y-oficina/maquinas-de-oficina/calculadoras/1,0,13,0.0,36.46153846153846
calculadoras,https://districomp.com.uy/papeles/rollos/rollos-de-calculadoras/1,0,1,0.0,63.0
calculadoras casio,https://districomp.com.uy/papeleria-y-oficina/maquinas-de-oficina/calculadoras/1,0,2,0.0,42.0
calculadoras casio fx-82ms,https://districomp.com.uy/p/calculadora-cientifica-casio-fx-82ms/723/723,0,1,0.0,7.0
calculadoras de escritorio casio,https://districomp.com.uy/papeleria-y-oficina/maquinas-de-oficina/calculadoras/1,0,1,0.0,16.0
calculadoras de escritorio con papel,https://districomp.com.uy/p/calculadora-casio-hr-150rc-con-rollo/736/736,0,2,0.0,3.0
calculator científica,https://districomp.com.uy/p/calculadora-cientifica-casio-fx-95ms-2-w/724/724,0,1,0.0,53.0
calculdora cientifica,https://districomp.com.uy/p/calculadora-cientifica-casio-fx-82ms/723/723,0,1,0.0,11.0
camara de informatica,https://districomp.com.uy/tecnologia/seguridad/camaras-de-seguridad/1,0,1,0.0,9.0
camara de oficina,https://districomp.com.uy/tecnologia/seguridad/camaras-de-seguridad/1,0,1,0.0,3.0
camara de seguridad kolke,https://districomp.com.uy/p/camara-de-seguridad-domo-kolke-kse-201/3703/3703,0,2,0.0,15.0
camara de seguridad kolke,https://districomp.com.uy/p/camara-de-seguridad-kolke-kuc-293-2-0mp-full-hd-wifi/3805/3805,0,11,0.0,10.545454545454545
camara de vigilancia dibujo,https://districomp.com.uy/tecnologia/seguridad/camaras-de-seguridad/1,0,1,0.0,21.0
camara digital en informatica,https://districomp.com.uy/p/estuche-camara-digital-sk1603-kolke/3215/3215,0,1,0.0,31.0
camara digital informatica,https://districomp.com.uy/p/estuche-camara-digital-sk1603-kolke/3215/3215,0,2,0.0,54.5
camara informatica,https://districomp.com.uy/tecnologia/perifericos/camaras-web/1,0,9,0.0,28.666666666666668
camara kolke wifi,https://districomp.com.uy/p/camara-de-seguridad-kolke-kuc-293-2-0mp-full-hd-wifi/3805/3805,0,17,0.0,9.470588235294118
camara nocturna,https://districomp.com.uy/p/camara-web-16mp-vision-nocturna-multilaser-wc045/4775/4775,0,1,0.0,12.0
camara vga,https://districomp.com.uy/p/camara-web-vga-5mp-con-microfono-xtreme-web26/3912/3912,0,1,0.0,10.0
camara web dibujo,https://districomp.com.uy/tecnologia/perifericos/camaras-web/1,0,5,0.0,71.8
camara web informatica,https://districomp.com.uy/tecnologia/perifericos/camaras-web/1,0,19,0.0,59.73684210526316
camara web las galletas,https://districomp.com.uy/tecnologia/perifericos/camaras-web/1,0,3,0.0,68.0
camara web para pc,https://districomp.com.uy/tecnologia/perifericos/camaras-web/1,0,1,0.0,82.0
camara web vga,https://districomp.com.uy/p/camara-web-vga-5mp-con-microfono-xtreme-web26/3912/3912,0,1,0.0,10.0
camara xtreme,https://districomp.com.uy/p/camara-web-vga-5mp-con-microfono-xtreme-web26/3912/3912,0,1,0.0,9.0
camaras de,https://districomp.com.uy/tecnologia/seguridad/camaras-de-seguridad/1,0,1,0.0,11.0
camaras de papel,https://districomp.com.uy/tecnologia/seguridad/camaras-de-seguridad/1,0,1,0.0,75.0
camaras de seguridad kolke,https://districomp.com.uy/p/camara-de-seguridad-kolke-kuc-293-2-0mp-full-hd-wifi/3805/3805,0,1,0.0,43.0
camaras de seguridad online,https://districomp.com.uy/tecnologia/seguridad/camaras-de-seguridad/1,0,1,0.0,11.0
camaras de seguridada,https://districomp.com.uy/tecnologia/seguridad/camaras-de-seguridad/1,0,1,0.0,12.0
camaras dibujo,https://districomp.com.uy/tecnologia/perifericos/camaras-web/1,0,1,0.0,10.0
camaras ip,https://districomp.com.uy/tecnologia/seguridad/camaras-ip/1,0,4,0.0,29.75
camaras online,https://districomp.com.uy/tecnologia/perifericos/camaras-web/1,0,32,0.0,64.15625
camaras online montevideo,https://districomp.com.uy/tecnologia/perifericos/camaras-web/1,0,1,0.0,44.0
camaras para oficina,https://districomp.com.uy/tecnologia/seguridad/camaras-de-seguridad/1,0,2,0.0,46.0
camaras we,https://districomp.com.uy/tecnologia/perifericos/camaras-web/1,0,1,0.0,10.0
camaras web montevideo,https://districomp.com.uy/tecnologia/perifericos/camaras-web/1,0,1,0.0,34.0
camaras web para pc,https://districomp.com.uy/tecnologia/perifericos/camaras-web/1,0,1,0.0,71.0
camaras.de.seguridad,https://districomp.com.uy/tecnologia/seguridad/camaras-de-seguridad/1,0,1,0.0,12.0
camarasip,https://districomp.com.uy/tecnologia/seguridad/camaras-ip/1,0,1,0.0,96.0
camarasweb,https://districomp.com.uy/tecnologia/perifericos/camaras-web/1,0,1,0.0,10.0
cambiar cartucho epson xp 2101,https://districomp.com.uy/p/impresora-multifuncion-epson-wifi-xp2101-cartuchos-incluidos-/3865/3865,0,1,0.0,11.0
cambiar cartuchos epson xp 2101,https://districomp.com.uy/p/impresora-multifuncion-epson-wifi-xp2101-cartuchos-incluidos-/3865/3865,0,12,0.0,10.333333333333334
cambiar tambor brother dcp l2540dw,https://districomp.com.uy/p/tambor-original-brother-dr-2340-dcp-2520-2540-2320/2646/2646,0,13,0.0,43.38461538461539
cambio de tambor brother dcp l2540dw,https://districomp.com.uy/p/tambor-original-brother-dr-2340-dcp-2520-2540-2320/2646/2646,0,1,0.0,44.0
camera kolke,https://districomp.com.uy/p/camara-de-seguridad-domo-kolke-kse-201/3703/3703,0,2,0.0,10.0
campera de lluvia,https://districomp.com.uy/p/equipo-de-lluvia-pilot-conjunto-campera-pantalon-amarillo-/103/103,0,1,0.0,73.0
campera pilot,https://districomp.com.uy/p/equipo-de-lluvia-pilot-conjunto-campera-pantalon-amarillo-/103/103,0,16,0.0,9.6875
campo de jazmines,https://districomp.com.uy/p/aromatizante-de-ambiente-campos-de-jazmin-glade-/1571/1571,0,7,0.0,69.0
campos online,https://districomp.com.uy/p/aromatizante-de-ambiente-campos-de-jazmin-glade-/1571/1571,0,1,0.0,27.0
canarias jengibre,https://districomp.com.uy/p/yerba-canarias-te-verde-y-jengibre-1kg/1724/1724,0,1,0.0,57.0
canarias serena,https://districomp.com.uy/p/yerba-canarias-serena-1-kg/1394/1394,0,20,0.0,51.6
canarias te verde y jengibre,https://districomp.com.uy/p/yerba-canarias-te-verde-y-jengibre-1kg/1724/1724,0,1,0.0,19.0
canarias verde,https://districomp.com.uy/p/yerba-canarias-te-verde-y-jengibre-1kg/1724/1724,0,1,0.0,20.0
canarias yerba,https://districomp.com.uy/p/yerba-canarias-1-kg/1393/1393,0,31,0.0,24.0
canarias yerba mate,https://districomp.com.uy/p/yerba-canarias-1-kg/1393/1393,0,1,0.0,29.0
canastas navideñas,https://districomp.com.uy/c/canastas-navidenas-2021,0,20,0.0,86.45
canastas navideñas 2021,https://districomp.com.uy/c/canastas-navidenas-2021,0,1,0.0,89.0
candado cable,https://districomp.com.uy/p/cable-linga-candado-de-seguridad-notebook-kensington-k67890/3198/3198,0,1,0.0,1.0
candado de mochila,https://districomp.com.uy/p/mochila-anti-robo-con-candado-gris-claro-kolke-kvm-339-/3829/3829,0,1,0.0,11.0
candado linga,https://districomp.com.uy/p/cable-linga-candado-de-seguridad-notebook-kensington-k67890/3198/3198,0,2,0.0,1.0
candado mochila,https://districomp.com.uy/p/mochila-anti-robo-con-candado-gris-claro-kolke-kvm-339-/3829/3829,0,1,0.0,9.0
candado notebook,https://districomp.com.uy/p/cable-linga-candado-de-seguridad-notebook-kensington-k67890/3198/3198,0,6,0.0,46.333333333333336
candado notebook kensington,https://districomp.com.uy/p/cable-linga-candado-de-seguridad-notebook-kensington-k67890/3198/3198,0,1,0.0,7.0
candados de seguridad informatica,https://districomp.com.uy/p/cable-linga-candado-de-seguridad-notebook-kensington-k67890/3198/3198,0,1,0.0,37.0
canela dolce gusto,https://districomp.com.uy/p/cafe-nescafe-dolce-gusto-mochaccino-canela-x16-capsulas/4882/4882,0,1,0.0,12.0
cannon 210,https://districomp.com.uy/p/cartucho-canon-pg-210-210-negro-original/2210/2210,0,2,0.0,31.5
cannon g 2010,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-negro-g2010-2110-2800-3100-1100-original/2428/2428,0,1,0.0,7.0
cannon g2010,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-negro-g2010-2110-2800-3100-1100-compatible/2437/2437,0,2,0.0,7.0
cannon g2010,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-negro-g2010-2110-2800-3100-1100-original/2428/2428,0,4,0.0,8.0
cannon g3110,https://districomp.com.uy/p/impresora-multifuncion-canon-g3110-sistema-continuo-wifi-tinta-incluidas/3848/3848,0,1,0.0,8.0
cannon tinta,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-negro-g2010-2110-2800-3100-1100-original/2428/2428,0,1,0.0,5.0
canon 128,https://districomp.com.uy/p/toner-canon-128-original/2804/2804,0,7,0.0,74.42857142857143
canon 128 toner,https://districomp.com.uy/p/toner-canon-128-original/2804/2804,0,4,0.0,25.0
canon 141,https://districomp.com.uy/p/cartucho-original-canon-cl-141-color-mg-2110-3110-4110/2183/2183,0,5,0.0,59.4
canon 141 color,https://districomp.com.uy/p/cartucho-original-canon-cl-141-color-mg-2110-3110-4110/2183/2183,0,1,0.0,4.0
canon 141 xl,https://districomp.com.uy/p/cartucho-original-canon-cl-141-xl-negro-mg-2110-3110-4110/6549/6545,0,2,0.0,79.5
canon 146,https://districomp.com.uy/p/cartucho-original-canon-cl-146-color-mg-2410-2510-/2397/2397,0,7,0.0,44.285714285714285
canon 146 cartucho,https://districomp.com.uy/p/cartucho-original-canon-cl-146-color-mg-2410-2510-/2397/2397,0,1,0.0,59.0
canon 146 color,https://districomp.com.uy/p/cartucho-original-canon-cl-146-color-mg-2410-2510-/2397/2397,0,5,0.0,61.2
canon 151,https://districomp.com.uy/p/cartucho-canon-cli-151-negro-original/2291/2291,0,1,0.0,8.0
canon 1600,https://districomp.com.uy/p/cartucho-original-canon-pg-40-negro-ip-1600-mp-150-mx-300/2206/2206,0,1,0.0,52.0
canon 190,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-magenta-g2010-2110-2800-3100-1100-original/2431/2431,0,1,0.0,10.0
canon 190,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-negro-g2010-2110-2800-3100-1100-original/2428/2428,0,2,0.0,8.0
canon 190 ink,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-negro-g2010-2110-2800-3100-1100-original/2428/2428,0,1,0.0,6.0
canon 190 negro,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-negro-g2010-2110-2800-3100-1100-original/2428/2428,0,1,0.0,2.0
canon 190 tinta,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-negro-g2010-2110-2800-3100-1100-original/2428/2428,0,1,0.0,100.0
canon 2010,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-negro-g2010-2110-2800-3100-1100-original/2428/2428,0,3,0.0,11.0
canon 210,https://districomp.com.uy/p/cartucho-canon-pg-210xl-210-negro-compatible-/2470/2470,0,6,0.0,5.5
canon 210 black,https://districomp.com.uy/p/cartucho-canon-pg-210-210-negro-original/2210/2210,0,4,0.0,84.25
canon 210 cartucho,https://districomp.com.uy/p/cartucho-canon-pg-210-210-negro-original/2210/2210,0,7,0.0,31.0
canon 210 cartucho,https://districomp.com.uy/p/cartucho-canon-pg-210xl-210-negro-compatible-/2470/2470,0,2,0.0,5.0
canon 210 is,https://districomp.com.uy/p/cartucho-canon-pg-210-210-negro-original/2210/2210,0,2,0.0,59.0
canon 210 tinta,https://districomp.com.uy/p/cartucho-canon-pg-210-210-negro-original/2210/2210,0,1,0.0,4.0
canon 210 xl,https://districomp.com.uy/p/cartucho-canon-pg-210xl-210-negro-compatible-/2470/2470,0,8,0.0,55.25
canon 210xl,https://districomp.com.uy/p/cartucho-canon-pg-210xl-210-negro-compatible-/2470/2470,0,13,0.0,74.46153846153847
canon 211,https://districomp.com.uy/p/cartucho-original-canon-cl-211-color-mp240-mp250-ip2700/2213/2213,0,42,0.0,67.57142857142857
canon 211 cartucho,https://districomp.com.uy/p/cartucho-original-canon-cl-211-color-mp240-mp250-ip2700/2213/2213,0,2,0.0,49.0
canon 211 color,https://districomp.com.uy/p/cartucho-original-canon-cl-211-color-mp240-mp250-ip2700/2213/2213,0,4,0.0,12.25
canon 2110,https://districomp.com.uy/p/cartucho-original-canon-cl-140-negro-mg-2110-3110-4110/2184/2184,0,1,0.0,70.0
canon 2110,https://districomp.com.uy/p/cartucho-original-canon-cl-141-color-mg-2110-3110-4110/2183/2183,0,1,0.0,47.0
canon 211xl,https://districomp.com.uy/p/cartucho-compatible-canon-cl-211xl-color-mp240-mp260/2473/2473,0,3,0.0,75.0
canon 240,https://districomp.com.uy/p/cartucho-canon-pg-240-240-negro-original/2274/2274,0,6,0.0,22.333333333333332
canon 2410 cartucho,https://districomp.com.uy/p/cartucho-original-canon-cl-146-color-mg-2410-2510-/2397/2397,0,6,0.0,31.333333333333332
canon 2410 cartucho,https://districomp.com.uy/p/cartucho-original-canon-pg-145xl-negro-mg2410-2510-3010-ts3110/5253/5249,0,1,0.0,51.0
canon 2410 cartuchos,https://districomp.com.uy/p/cartucho-original-canon-cl-146-color-mg-2410-2510-/2397/2397,0,7,0.0,28.142857142857142
canon 245,https://districomp.com.uy/p/cartucho-original-canon-pg-245-negro-mg2420-2520-2020/2278/2278,0,2,0.0,5.5
canon 2510 cartuchos,https://districomp.com.uy/p/cartucho-original-canon-cl-146-color-mg-2410-2510-/2397/2397,0,51,0.0,34.490196078431374
canon 2510 cartuchos,https://districomp.com.uy/p/cartucho-original-canon-pg-145xl-negro-mg2410-2510-3010-ts3110/5253/5249,0,3,0.0,44.333333333333336
canon 2800,https://districomp.com.uy/,0,1,0.0,4.0
canon 2800,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-negro-g2010-2110-2800-3100-1100-original/2428/2428,0,2,0.0,87.0
canon 300 scanner,https://districomp.com.uy/p/scanner-lide-300-canon-/3846/3846,0,1,0.0,85.0
canon 3060 tinta,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-negro-g2010-2110-2800-3100-1100-original/2428/2428,0,1,0.0,3.0
canon 3100,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-amarillo-g2010-2110-2800-3100-1100-original-/2433/2433,0,2,0.0,69.0
canon 3100,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-negro-g2010-2110-2800-3100-1100-original/2428/2428,0,4,0.0,43.75
canon 3110,https://districomp.com.uy/p/impresora-multifuncion-canon-g3110-sistema-continuo-wifi-tinta-incluidas/3848/3848,0,1,0.0,6.0
canon 3110 cartucho,https://districomp.com.uy/p/cartucho-original-canon-cl-140-negro-mg-2110-3110-4110/2184/2184,0,1,0.0,8.0
canon 33,https://districomp.com.uy/p/cartucho-original-canon-bc-33-color-bjc-3000-c400-600-755-s400/4885/4885,0,1,0.0,60.0
canon 41,https://districomp.com.uy/p/cartucho-canon-cl-41-41-original/2207/2207,0,1,0.0,6.0
canon 4110,https://districomp.com.uy/p/cartucho-original-canon-cl-140-negro-mg-2110-3110-4110/2184/2184,0,1,0.0,57.0
canon 4110,https://districomp.com.uy/p/cartucho-original-canon-cl-141-color-mg-2110-3110-4110/2183/2183,0,1,0.0,55.0
canon 4870 toner,https://districomp.com.uy/p/toner-canon-128-original/2804/2804,0,1,0.0,2.0
canon 5525,https://districomp.com.uy/p/cartucho-canon-cl-41-41-original/2207/2207,0,1,0.0,54.0
canon 5610,https://districomp.com.uy/p/cartucho-canon-cli-151-amarillo-original-mg6310-5410-5510-5610-ip7210/2410/2410,0,1,0.0,9.0
canon 5610,https://districomp.com.uy/p/cartucho-canon-cli-151-magenta-original-mg6310-5410-5510-5610-ip7210/2409/2409,0,1,0.0,8.0
canon 6820,https://districomp.com.uy/p/cartucho-compatible-canon-271xl-amarillo-mg-5720-5722-6820-ameriprint/2103/2103,0,1,0.0,22.0
canon bc 60,https://districomp.com.uy/p/cartucho-canon-bc-60-bk/2194/2194,0,153,0.0,54.98692810457516
canon bci,https://districomp.com.uy/p/cartucho-canon-bci-21-negro/2191/2191,0,1,0.0,46.0
canon bci 21 color,https://districomp.com.uy/p/cartucho-canon-bci-21-color/2192/2192,0,3,0.0,19.0
canon bci-21,https://districomp.com.uy/p/cartucho-canon-bci-21-negro/2191/2191,0,3,0.0,69.33333333333333
canon bjc 3000,https://districomp.com.uy/p/cartucho-original-canon-bc-33-color-bjc-3000-c400-600-755-s400/4885/4885,0,6,0.0,75.66666666666667
canon c400,https://districomp.com.uy/p/cartucho-original-canon-bc-33-color-bjc-3000-c400-600-755-s400/4885/4885,0,7,0.0,36.714285714285715
canon cartucho,https://districomp.com.uy/p/cartucho-original-canon-cl-146-color-mg-2410-2510-/2397/2397,0,1,0.0,6.0
canon cartucho,https://districomp.com.uy/s/Canon/1,0,1,0.0,7.0
canon cartuchos,https://districomp.com.uy/p/cartucho-original-canon-cl-146-color-mg-2410-2510-/2397/2397,0,1,0.0,8.0
canon cartuchos,https://districomp.com.uy/s/Canon/1,0,12,0.0,7.5
canon cartuchos impresora,https://districomp.com.uy/s/Canon/1,0,1,0.0,6.0
canon cl,https://districomp.com.uy/p/cartucho-original-canon-cl-141-color-mg-2110-3110-4110/2183/2183,0,1,0.0,6.0
canon cl 141,https://districomp.com.uy/p/cartucho-original-canon-cl-141-color-mg-2110-3110-4110/2183/2183,0,5,0.0,59.0
canon cl 146,https://districomp.com.uy/p/cartucho-original-canon-cl-146-color-mg-2410-2510-/2397/2397,0,9,0.0,42.111111111111114
canon cl 211,https://districomp.com.uy/p/cartucho-compatible-canon-cl-211-color-mp240-mp250-mx340/1968/1968,0,1,0.0,7.0
canon cl 211,https://districomp.com.uy/p/cartucho-compatible-canon-cl-211xl-color-mp240-mp260/2473/2473,0,1,0.0,5.0
canon cl 211,https://districomp.com.uy/p/cartucho-original-canon-cl-211-color-mp240-mp250-ip2700/2213/2213,0,8,0.0,66.75
canon cl 211xl,https://districomp.com.uy/p/cartucho-compatible-canon-cl-211xl-color-mp240-mp260/2473/2473,0,7,0.0,63.142857142857146
canon cl 41,https://districomp.com.uy/p/cartucho-canon-cl-41-41-original/2207/2207,0,1,0.0,5.0
canon cl-141,https://districomp.com.uy/p/cartucho-original-canon-cl-141-color-mg-2110-3110-4110/2183/2183,0,1,0.0,8.0
canon cl-211,https://districomp.com.uy/p/cartucho-original-canon-cl-211-color-mp240-mp250-ip2700/2213/2213,0,6,0.0,3.3333333333333335
canon cl-211xl,https://districomp.com.uy/p/cartucho-compatible-canon-cl-211xl-color-mp240-250-260-490/5186/5182,0,1,0.0,6.0
canon cl-41,https://districomp.com.uy/p/cartucho-canon-cl-41-41-original/2207/2207,0,2,0.0,8.0
canon cl246xl,https://districomp.com.uy/p/cartucho-compatible-canon-cl246xl-color-mg2420-mg2520/2277/2277,0,2,0.0,5.0
canon cli 151,https://districomp.com.uy/p/cartucho-canon-cli-151-magenta-original-mg6310-5410-5510-5610-ip7210/2409/2409,0,1,0.0,6.0
canon cli 151,https://districomp.com.uy/p/cartucho-canon-cli-151-negro-original/2291/2291,0,1,0.0,5.0
canon cli-221,https://districomp.com.uy/p/cartucho-canon-cli-221-amarillo/2205/2205,0,1,0.0,2.0
canon cli-221,https://districomp.com.uy/p/cartucho-canon-cli-221-magenta/2204/2204,0,1,0.0,11.0
canon e201,https://districomp.com.uy/p/cartucho-original-canon-cl-54xl-color-e201-e301-e3110/5422/5418,0,1,0.0,36.0
canon e301,https://districomp.com.uy/p/cartucho-original-canon-cl-54xl-color-e201-e301-e3110/5422/5418,0,2,0.0,39.5
canon e3110,https://districomp.com.uy/p/cartucho-original-canon-cl-54xl-color-e201-e301-e3110/5422/5418,0,14,0.0,54.142857142857146
canon e3110 cartuchos,https://districomp.com.uy/p/cartucho-original-canon-cl-54xl-color-e201-e301-e3110/5422/5418,0,6,0.0,7.166666666666667
canon g 2010,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-negro-g2010-2110-2800-3100-1100-original/2428/2428,0,2,0.0,8.0
canon g2000 tinta,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-negro-g2010-2110-2800-3100-1100-original/2428/2428,0,1,0.0,4.0
canon g2010,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-amarillo-g2010-2110-2800-3100-1100-compatible/2035/2035,0,1,0.0,46.0
